MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2022-08-11,2022-08-11T14:14:18Z,0.616,0.98,112.4,8.35,79.9,0.059,0.08,173.7,2.49,113,12.32,8.81,30.941,38.99371,-92.48928,226.1,992.1
219,2022-08-11,2022-08-11T14:14:44Z,1.384,1.07,61.2,4.8,90.5,0.132,0.08,174.9,2.4,114,13.03,8.33,27.855,38.99376,-92.48931,231.5,992.1
276,2022-06-09,2022-06-09T15:10:40Z,0.246,2.3,87.4,7.2,107.7,0.021,0.11,237.4,0.52,154,8.84,7.6,25.142,38.7554,-92.20627,209.7,990.2
276,2022-06-09,2022-06-09T15:10:46Z,0.451,4.22,87,7.19,107,0.024,0.11,238.1,0.56,155,8.93,7.6,24.932,38.7554,-92.20627,209.4,990.1
276,2022-06-09,2022-06-09T15:10:47Z,0.536,3.25,86.9,7.19,107,0.024,0.11,238.2,0.55,155,8.96,7.6,24.88,38.7554,-92.20628,209.5,990.2
276,2022-06-09,2022-06-09T15:10:50Z,0.703,2.68,82.9,6.89,106.9,0.027,0.11,238.5,0.56,155,9.12,7.6,24.631,38.7554,-92.20628,209.7,990.2
276,2022-06-09,2022-06-09T15:10:51Z,0.778,1.86,81.1,6.75,106.9,0.029,0.11,238.7,0.55,155,9.19,7.6,24.518,38.7554,-92.20627,209.7,990.1
276,2022-06-09,2022-06-09T15:10:52Z,0.865,2.08,78.7,6.56,107,0.03,0.12,243.8,0.54,158,9.09,7.6,23.375,38.75541,-92.20628,209.6,990.2
276,2022-06-09,2022-06-09T15:10:53Z,0.935,4.85,78.2,6.66,107,0.032,0.12,243.9,0.53,159,9.09,7.5,23.277,38.75541,-92.20628,209.5,990.1
276,2022-06-09,2022-06-09T15:10:55Z,1.06,1.15,71.5,6.08,107.2,0.109,0.11,243,0.5,158,9.27,7.48,23.332,38.75541,-92.20628,209.2,990.2
276,2022-06-09,2022-06-09T15:10:56Z,1.151,1.59,68.3,5.84,107.3,0.111,0.12,244.3,0.49,159,9.41,7.46,22.962,38.75541,-92.20628,209.1,990.1
276,2022-06-09,2022-06-09T15:10:57Z,1.239,1.22,65,5.59,107.5,0.126,0.12,245,0.47,159,9.57,7.45,22.747,38.75541,-92.20628,209,990.2
276,2022-06-09,2022-06-09T15:10:58Z,1.349,1.56,60.7,5.24,107.7,0.133,0.12,245.2,0.46,159,9.78,7.44,22.539,38.75541,-92.20628,208.9,990.1
276,2022-06-09,2022-06-09T15:11:02Z,1.499,2.38,44.5,3.91,108.5,0.139,0.12,247.7,0.4,161,10.51,7.41,21.329,38.75541,-92.20628,209,990.2
276,2022-06-09,2022-06-09T15:11:03Z,1.601,1.71,43.2,3.85,108.7,0.143,0.12,249.8,0.39,162,10.81,7.4,20.739,38.75541,-92.20628,209,990.2
276,2022-06-09,2022-06-09T15:11:07Z,1.791,1.46,32.6,3.02,109.8,0.154,0.12,252.6,0.31,164,12.5,7.38,19.227,38.75541,-92.20628,209.2,990.2
276,2022-06-09,2022-06-09T15:11:09Z,1.919,1.4,30,2.78,110.3,0.159,0.12,252,0.27,164,13.38,7.37,18.91,38.75541,-92.20628,209.4,990.1
276,2022-06-09,2022-06-09T15:11:10Z,2.01,1.38,28.9,2.68,110.5,0.162,0.12,250.9,0.26,163,13.73,7.37,18.882,38.75541,-92.20628,209.4,990.1
276,2022-06-09,2022-06-09T15:11:11Z,2.095,1.35,28,2.6,110.6,0.166,0.12,250.8,0.25,163,14.09,7.37,18.685,38.75541,-92.20628,209.4,990.1
276,2022-06-09,2022-06-09T15:11:14Z,2.287,1.33,21.2,2.06,101.8,0.176,0.12,260.1,0.22,169,15.09,7.36,16.64,38.75541,-92.20628,209.5,990.2
276,2022-06-09,2022-06-09T15:11:16Z,2.401,1.29,20.2,1.96,96,0.182,0.12,257.7,0.21,167,15.85,7.35,16.733,38.75541,-92.20628,209.6,990.1
276,2022-06-09,2022-06-09T15:11:17Z,2.484,1.27,19.7,1.92,95,0.184,0.12,256.6,0.2,167,15.97,7.34,16.766,38.75541,-92.20628,209.6,990.1
276,2022-06-09,2022-06-09T15:11:20Z,2.649,1.17,18.1,1.77,86,0.268,0.12,255.7,0.17,166,16.41,7.24,16.384,38.75541,-92.20628,209.8,990.1
276,2022-06-09,2022-06-09T15:11:24Z,2.794,1.08,13.3,1.32,77.8,0.268,0.12,254.1,0.12,165,16.71,7.21,15.838,38.75541,-92.20628,210,990.2
276,2022-06-09,2022-06-09T15:11:28Z,3.018,1.02,12.1,1.24,50.1,0.28,0.12,258.9,0.11,168,16.82,7.19,14.035,38.75541,-92.20628,209.9,990.1
276,2022-06-09,2022-06-09T15:11:32Z,3.241,0.95,11.2,1.15,29.1,0.29,0.12,252.2,0.08,164,16.51,7.18,14.126,38.75541,-92.20627,210,990.1
276,2022-06-09,2022-06-09T15:11:35Z,3.393,0.86,10.7,1.1,18.7,0.299,0.12,250.8,0.07,163,16.22,7.18,13.761,38.75541,-92.20627,210.1,990.2
276,2022-06-09,2022-06-09T15:11:36Z,3.524,0.85,10.5,1.09,10.3,0.301,0.12,250.2,0.06,163,16.11,7.17,13.659,38.75541,-92.20627,210.1,990.1
276,2022-06-09,2022-06-09T15:11:37Z,3.605,0.83,10.4,1.08,5.9,0.304,0.12,249.7,0.06,162,16,7.17,13.566,38.75541,-92.20627,210.1,990.2
276,2022-06-09,2022-06-09T15:11:39Z,3.732,0.79,10.1,1.05,-4.4,0.312,0.12,248.7,0.05,162,15.71,7.16,13.356,38.75541,-92.20626,210.1,990.1
276,2022-06-09,2022-06-09T15:11:40Z,3.817,0.78,9.8,1.02,-5.9,0.315,0.12,248.4,0.05,161,15.61,7.16,13.301,38.7554,-92.20626,210.3,990.2
276,2022-06-09,2022-06-09T15:11:43Z,3.987,0.76,8.9,0.93,-21.6,0.394,0.12,248,0.04,161,15.41,7.15,13.038,38.7554,-92.20625,210.5,990
276,2022-06-09,2022-06-09T15:11:44Z,4.06,0.76,8.6,0.9,-23.9,0.407,0.12,248.3,0.04,161,15.33,7.14,12.878,38.7554,-92.20625,210.7,990.2
276,2022-06-09,2022-06-09T15:11:47Z,4.184,0.74,7.8,0.83,-28.2,0.406,0.12,248.8,0.03,162,15.36,7.13,12.503,38.75539,-92.20625,210.9,990.1
276,2022-06-09,2022-06-09T15:11:48Z,4.271,0.73,7.5,0.8,-35.9,0.411,0.12,248.9,0.02,162,15.44,7.12,12.404,38.75539,-92.20625,210.9,990.1
276,2022-06-09,2022-06-09T15:11:52Z,4.437,0.73,6.7,0.72,-42.4,0.419,0.12,249.4,0.02,162,15.97,7.09,12.138,38.75539,-92.20625,210.8,990.2
276,2022-06-09,2022-06-09T15:11:53Z,4.507,0.73,6.5,0.7,-43.4,0.422,0.12,249.6,0.03,162,16.24,7.09,12.069,38.75539,-92.20624,210.7,990.2
276,2022-06-09,2022-06-09T15:11:55Z,4.64,0.73,6.2,0.67,-45.7,0.428,0.12,249.3,0.03,162,16.92,7.07,11.971,38.75539,-92.20624,210.7,990.2
276,2022-06-09,2022-06-09T15:11:56Z,4.743,0.73,6,0.65,-52.6,0.431,0.12,249.1,0.02,162,17.41,7.07,11.925,38.75538,-92.20624,210.7,990.1
276,2022-06-09,2022-06-09T15:11:57Z,4.819,0.72,5.9,0.63,-54.1,0.434,0.12,249.2,0.03,162,18.09,7.06,11.869,38.75538,-92.20624,210.9,990.2
276,2022-06-09,2022-06-09T15:11:59Z,5.009,0.74,5.6,0.6,-56.3,0.441,0.12,248.9,0.03,162,26.06,7.05,11.772,38.75538,-92.20623,211.1,990.2
276,2022-06-09,2022-06-09T15:12:00Z,5.079,0.75,5.4,0.59,-57.3,0.445,0.12,248.3,0.04,161,29.58,7.04,11.736,38.75537,-92.20623,211.3,990.2
276,2022-07-06,2022-07-06T17:37:53Z,0.06,5.68,200.9,14.31,65.3,0,0.12,248.6,1.37,162,1.9,8.89,33.449,38.75541,-92.20609,211.6,986.6
276,2022-07-06,2022-07-06T17:37:54Z,0.262,5.61,201.3,14.35,65.2,0,0.12,248.6,1.41,162,1.98,8.89,33.414,38.75541,-92.20609,211.5,986.5
276,2022-07-06,2022-07-06T17:37:55Z,0.354,4.16,201.9,14.4,65.2,0.001,0.12,248.5,1.43,162,2.11,8.9,33.36,38.75541,-92.20609,211.4,986.5
276,2022-07-06,2022-07-06T17:37:56Z,0.759,5.09,189.5,13.93,65.3,0.101,0.12,258.3,1.45,168,2.23,8.67,30.917,38.75541,-92.20609,211.3,986.6
276,2022-07-06,2022-07-06T17:37:57Z,1.248,5.38,171.7,12.89,74.1,0.143,0.12,262.7,1.46,171,2.29,8.52,29.619,38.75541,-92.20609,211.3,986.6
276,2022-07-06,2022-07-06T17:37:58Z,1.575,6.49,149.5,11.68,78.6,0.167,0.13,273,1.47,177,2.34,8.34,27.405,38.75541,-92.20609,211.4,986.6
276,2022-07-06,2022-07-06T17:37:59Z,1.768,12.07,122.8,9.71,80.8,0.176,0.13,271.6,1.46,177,2.47,8.25,27.453,38.75541,-92.20609,211.7,986.6
276,2022-07-06,2022-07-06T17:38:00Z,2.028,11,108.7,8.87,81.7,0.188,0.13,280.5,1.5,182,2.47,8.23,25.348,38.75541,-92.20609,211.9,986.6
276,2022-07-06,2022-07-06T17:38:01Z,2.223,7.57,87,7.07,83.2,0.203,0.13,277.3,1.55,180,2.55,8.09,25.064,38.75541,-92.2061,211.9,986.6
276,2022-07-06,2022-07-06T17:38:02Z,2.47,5.55,76.3,6.6,84.3,0.214,0.12,257.8,1.52,168,2.67,8.03,20.714,38.75541,-92.2061,211.9,986.6
276,2022-07-06,2022-07-06T17:38:03Z,2.629,4.71,74,6.75,85.1,0.225,0.12,248.6,1.47,162,2.88,7.96,19.785,38.75541,-92.2061,212,986.5
276,2022-07-06,2022-07-06T17:38:04Z,2.84,3.8,60.3,5.49,69.3,0.234,0.11,228.6,1.41,149,3.37,7.93,18.433,38.75541,-92.20609,211.9,986.5
276,2022-07-06,2022-07-06T17:38:05Z,3.095,2.82,57.1,5.46,31.9,0.246,0.11,235.3,1.35,153,3.94,7.91,17.387,38.75541,-92.20609,212.1,986.6
276,2022-07-06,2022-07-06T17:38:06Z,3.165,3.58,52.4,5.03,-8.5,0.312,0.11,233.6,1.28,152,4.52,7.77,17.311,38.75541,-92.20609,212.2,986.7
276,2022-07-06,2022-07-06T17:38:07Z,3.329,2.13,45.5,4.36,-37.7,0.336,0.11,238.9,1.22,155,5.12,7.71,15.943,38.75541,-92.20609,212.2,986.7
276,2022-07-06,2022-07-06T17:38:08Z,3.453,1.83,43.9,4.35,-57.4,0.345,0.11,238,1.15,155,5.61,7.64,15.532,38.75541,-92.20609,212.3,986.6
276,2022-07-06,2022-07-06T17:38:09Z,3.581,1.75,40.7,4.08,-79.7,0.351,0.11,237.9,1.08,155,6.11,7.6,15.212,38.75541,-92.20609,212.5,986.5
276,2022-07-06,2022-07-06T17:38:10Z,3.704,1.7,37.8,3.8,-92.3,0.354,0.11,237.5,1,154,6.59,7.58,15.004,38.75541,-92.20609,212.4,986.6
276,2022-07-06,2022-07-06T17:38:11Z,3.955,1.68,36.5,3.68,-105.6,0.364,0.12,244.1,0.93,159,7.1,7.55,13.636,38.75541,-92.20609,212.5,986.7
276,2022-07-06,2022-07-06T17:38:12Z,4.167,1.62,35.5,3.7,-110.4,0.376,0.12,243.4,0.85,158,7.72,7.42,13.659,38.75541,-92.20609,212.6,986.6
276,2022-07-06,2022-07-06T17:38:13Z,4.415,1.62,30.4,3.15,-113.9,0.39,0.12,245,0.76,159,8.38,7.38,13.166,38.75541,-92.20609,212.7,986.6
276,2022-07-06,2022-07-06T17:38:14Z,4.562,1.61,29.3,3.1,-115.4,0.4,0.12,246.7,0.68,160,9.11,7.34,12.813,38.75541,-92.20609,212.7,986.5
276,2022-07-06,2022-07-06T17:38:15Z,4.702,1.61,27.7,2.93,-116.2,0.409,0.12,246.6,0.58,160,9.9,7.32,12.813,38.75541,-92.20609,212.7,986.6
276,2022-07-06,2022-07-06T17:38:16Z,4.818,1.64,26.6,2.81,-117.1,0.469,0.12,247.6,0.52,161,21.16,7.31,12.748,38.75541,-92.2061,212.8,986.5
276,2022-08-11,2022-08-11T10:34:30Z,0.236,3.17,104.7,8.2,77.7,0.024,0.11,243.1,3.39,158,17.04,8.11,27.9,38.75539,-92.20615,215.2,997.5
276,2022-08-11,2022-08-11T10:34:35Z,0.32,2.94,103.5,8.11,78.5,0.028,0.11,243.1,3.39,158,16.84,8.11,27.874,38.75539,-92.20615,213.9,997.6
276,2022-08-11,2022-08-11T10:34:38Z,0.48,2.88,101.9,8,79.3,0.042,0.11,243.4,3.43,158,16.34,8.09,27.782,38.75539,-92.20615,213.7,997.4
276,2022-08-11,2022-08-11T10:34:39Z,0.586,3.01,101.2,7.95,79.8,0.056,0.11,243.7,3.47,158,16.15,8.08,27.731,38.75539,-92.20615,213.5,997.3
276,2022-08-11,2022-08-11T10:34:40Z,0.648,2.96,100.3,7.89,80.2,0.061,0.11,244,3.28,159,14.38,8.06,27.704,38.75539,-92.20614,213.4,997.5
276,2022-08-11,2022-08-11T10:34:41Z,0.717,2.9,99.6,7.83,80.4,0.068,0.11,244,3.12,159,13.54,8.05,27.699,38.75539,-92.20614,213.3,997.5
276,2022-08-11,2022-08-11T10:34:43Z,0.847,2.75,97.9,7.7,81,0.08,0.11,244.2,3.34,159,14.92,8.04,27.658,38.75539,-92.20614,213.4,997.4
276,2022-08-11,2022-08-11T10:34:44Z,0.911,2.75,97.1,7.64,81.2,0.087,0.11,244.1,3.33,159,15.25,8.03,27.64,38.75539,-92.20614,213.5,997.6
276,2022-08-11,2022-08-11T10:34:45Z,0.981,2.77,96.4,7.59,81.4,0.094,0.11,243.9,2.99,159,14.67,8.03,27.623,38.75539,-92.20613,213.4,997.5
276,2022-08-11,2022-08-11T10:34:46Z,1.059,2.75,95.6,7.53,81.6,0.101,0.11,244,3.11,159,15.19,8.02,27.607,38.75539,-92.20614,213.2,997.5
276,2022-08-11,2022-08-11T10:34:49Z,1.222,2.63,92.9,7.32,82.3,0.116,0.11,244.2,3.04,159,14.71,7.99,27.556,38.75539,-92.20613,212.7,997.5
276,2022-08-11,2022-08-11T10:34:50Z,1.31,2.76,91.8,7.24,82.6,0.125,0.11,244.2,2.91,159,14.16,7.97,27.529,38.75539,-92.20613,212.4,997.4
276,2022-08-11,2022-08-11T10:34:52Z,1.398,2.53,89.3,7.06,84.5,0.134,0.12,246.7,2.32,160,10.78,7.91,27.378,38.75539,-92.20613,212.1,997.5
276,2022-08-11,2022-08-11T10:34:53Z,1.467,2.28,83.2,6.59,85,0.141,0.12,251.2,1.41,163,9.3,7.88,27.251,38.75539,-92.20613,211.9,997.5
276,2022-08-11,2022-08-11T10:34:54Z,1.537,3.81,75.8,6.01,85.8,0.149,0.12,253.2,1.25,165,8.64,7.85,27.216,38.75539,-92.20613,211.7,997.6
276,2022-08-11,2022-08-11T10:34:56Z,1.658,5.34,63.1,5.01,87.3,0.16,0.12,253.1,1.9,165,7.84,7.77,27.154,38.75539,-92.20613,211.5,997.4
276,2022-08-11,2022-08-11T10:34:57Z,1.724,4.3,55.9,4.44,88.3,0.167,0.12,256.2,1.47,167,6.81,7.74,27.013,38.75539,-92.20613,211.1,997.3
276,2022-08-11,2022-08-11T10:34:58Z,1.798,4.4,50.9,4.06,89.2,0.173,0.12,260,1.39,169,6.96,7.7,26.841,38.75539,-92.20613,210.8,997.5
276,2022-08-11,2022-08-11T10:34:59Z,1.871,4.38,47.9,3.83,89.6,0.179,0.12,261.4,1.41,170,7.67,7.66,26.826,38.75539,-92.20613,210.7,997.4
276,2022-08-11,2022-08-11T10:35:00Z,1.956,3.75,43.8,3.5,89.9,0.189,0.12,263,1.16,171,8.96,7.61,26.748,38.75539,-92.20613,210.4,997.5
276,2022-08-11,2022-08-11T10:35:02Z,2.078,3.44,34.3,2.76,89.7,0.202,0.13,268,1.01,174,10.75,7.56,26.194,38.75539,-92.20613,211.6,997.5
276,2022-08-11,2022-08-11T10:35:04Z,2.24,3.48,29,2.36,88.7,0.214,0.13,271.1,0.93,176,11.47,7.5,25.782,38.75539,-92.20614,211.3,997.5
276,2022-08-11,2022-08-11T10:35:05Z,2.307,3.14,27.9,2.28,70.3,0.222,0.13,273.4,0.9,178,12.49,7.47,25.314,38.75538,-92.20614,210.6,997.5
276,2022-08-11,2022-08-11T10:35:07Z,2.429,2.36,23,1.91,29.9,0.234,0.13,284.2,0.78,185,12.58,7.36,23.409,38.75538,-92.20615,212.6,997.6
276,2022-08-11,2022-08-11T10:35:08Z,2.508,1.94,21.2,1.8,19.5,0.243,0.14,286.1,0.59,186,12.19,7.33,22.963,38.75538,-92.20615,212.8,997.5
276,2022-08-11,2022-08-11T10:35:12Z,2.74,1.3,15.6,1.38,-43.7,0.264,0.14,292.3,0.28,190,13.24,7.16,21.551,38.75538,-92.20614,212.7,997.4
276,2022-08-11,2022-08-11T10:35:14Z,2.861,1.21,13.7,1.22,-59.6,0.276,0.14,293.6,0.22,191,12.63,7.1,20.89,38.75538,-92.20614,212.3,997.4
276,2022-08-11,2022-08-11T10:35:15Z,2.966,1.18,12.9,1.15,-62.8,0.287,0.14,294.1,0.24,191,12.7,7.08,20.383,38.75537,-92.20614,212.5,997.5
276,2022-08-11,2022-08-11T10:35:16Z,3.027,1.19,12.2,1.11,-66,0.295,0.14,296.2,0.27,193,12.83,7.06,19.759,38.75537,-92.20614,212.5,997.4
276,2022-08-11,2022-08-11T10:35:18Z,3.148,1.22,10.8,0.99,-75,0.305,0.14,299,0.3,194,12.08,7.01,18.995,38.75537,-92.20613,212.8,997.4
276,2022-08-11,2022-08-11T10:35:19Z,3.229,1.16,10.2,0.94,-78.4,0.313,0.14,298.6,0.3,194,11.94,6.99,18.97,38.75537,-92.20613,212.9,997.4
276,2022-08-11,2022-08-11T10:35:20Z,3.31,1.17,9.7,0.9,-81.7,0.323,0.14,299.2,0.28,194,12.12,6.97,18.889,38.75537,-92.20613,213.2,997.5
276,2022-08-11,2022-08-11T10:35:21Z,3.398,1.25,9.3,0.87,-84.5,0.328,0.14,301.6,0.26,196,12.07,6.95,18.669,38.75537,-92.20613,213.4,997.5
276,2022-08-11,2022-08-11T10:35:22Z,3.476,1.3,8.9,0.83,-86.6,0.337,0.15,304.3,0.36,198,12.25,6.93,18.24,38.75537,-92.20614,213.5,997.4
276,2022-08-11,2022-08-11T10:35:23Z,3.552,1.29,8.4,0.8,-88.3,0.346,0.15,308.8,0.41,201,12.13,6.92,17.621,38.75537,-92.20614,213.5,997.4
276,2022-08-11,2022-08-11T10:35:24Z,3.669,1.32,8.1,0.78,-89.9,0.356,0.15,309.7,0.41,201,11.79,6.91,17.356,38.75537,-92.20614,213.6,997.4
276,2022-08-11,2022-08-11T10:35:25Z,3.751,1.38,7.6,0.73,-91.1,0.364,0.15,310.4,0.42,202,11.8,6.9,16.964,38.75537,-92.20614,213.9,997.4
276,2022-08-11,2022-08-11T10:35:26Z,3.82,1.37,7.2,0.7,-92.5,0.372,0.15,313.6,0.37,204,11.69,6.88,16.443,38.75537,-92.20614,214.5,997.4
276,2022-08-11,2022-08-11T10:35:27Z,3.885,1.33,7,0.69,-93.2,0.379,0.15,317.3,0.38,206,11.51,6.87,15.897,38.75537,-92.20614,214.7,997.5
276,2022-08-11,2022-08-11T10:35:28Z,3.97,1.37,6.8,0.67,-93.9,0.384,0.15,318.7,0.42,207,11.64,6.86,15.659,38.75537,-92.20614,214.8,997.5
276,2022-08-11,2022-08-11T10:35:29Z,4.053,1.38,6.5,0.65,-94.9,0.396,0.15,320.4,0.49,208,11.51,6.85,15.388,38.75537,-92.20614,214.7,997.4
276,2022-08-11,2022-08-11T10:35:30Z,4.12,1.38,6.4,0.64,-95.6,0.401,0.15,321.5,0.5,209,11.55,6.84,15.301,38.75537,-92.20614,215.1,997.4
276,2022-08-11,2022-08-11T10:35:31Z,4.207,1.44,6.1,0.61,-97,0.41,0.16,324.2,0.44,211,12.08,6.83,15.047,38.75537,-92.20614,215.3,997.4
276,2022-08-11,2022-08-11T10:35:32Z,4.28,1.46,5.9,0.59,-97.6,0.416,0.16,326.8,0.4,212,12.34,6.82,14.888,38.75537,-92.20614,215.3,997.5
276,2022-08-11,2022-08-11T10:35:33Z,4.372,1.66,5.6,0.57,-99.3,0.426,0.16,330.8,0.62,215,12.78,6.82,14.685,38.75537,-92.20614,215.3,997.6
276,2022-08-11,2022-08-11T10:35:35Z,4.537,1.68,5.3,0.54,-101.4,0.439,0.16,337.3,0.56,219,12.47,6.81,14.498,38.75537,-92.20614,214.9,997.6
276,2022-08-11,2022-08-11T10:35:36Z,4.63,1.72,5.1,0.52,-101.8,0.45,0.17,344.3,0.59,224,13.16,6.8,14.246,38.75536,-92.20614,214.6,997.5
276,2022-09-22,2022-09-22T15:22:43Z,0.03,25.61,113.5,9.48,85.7,0.004,0.12,260.2,2.77,169,8.5,8.1,24.377,38.75562,-92.20641,213.1,996.6
276,2022-09-22,2022-09-22T15:22:50Z,0.226,26.08,114,9.52,84.6,0.018,0.12,260.6,2.67,169,9.08,8.18,24.394,38.75561,-92.20641,212.7,996.6
276,2022-09-22,2022-09-22T15:22:52Z,0.574,26.32,114.2,9.53,84.6,0.042,0.12,260.6,2.68,169,8.65,8.19,24.395,38.75561,-92.20641,213,996.6
276,2022-09-22,2022-09-22T15:22:53Z,0.829,24.81,114.2,9.53,84.7,0.072,0.12,260.8,2.44,170,8.44,8.19,24.394,38.75561,-92.20641,212.7,996.6
276,2022-09-22,2022-09-22T15:22:54Z,1.056,22.05,114,9.52,84.7,0.094,0.12,261,2.12,170,8.22,8.19,24.386,38.75561,-92.20641,212.2,996.6
276,2022-09-22,2022-09-22T15:22:55Z,1.272,20.3,113.8,9.51,84.8,0.117,0.12,261.1,2,170,8.01,8.2,24.378,38.75561,-92.20641,212.1,996.5
276,2022-09-22,2022-09-22T15:22:56Z,1.435,19.33,113.5,9.48,84.8,0.135,0.12,261.1,2,170,8.06,8.2,24.376,38.75561,-92.20642,212,996.6
276,2022-09-22,2022-09-22T15:22:57Z,1.786,17.06,113.1,9.45,84.8,0.162,0.12,261.2,1.65,170,7.64,8.2,24.358,38.75562,-92.20642,212,996.6
276,2022-09-22,2022-09-22T15:22:58Z,2.055,14.36,112.1,9.37,85.3,0.189,0.12,261.5,1.23,170,7.86,8.2,24.285,38.75562,-92.20642,211.7,996.7
276,2022-09-22,2022-09-22T15:22:59Z,2.297,11.4,101,8.48,85.3,0.217,0.13,265.1,1.05,172,9.23,8.18,23.865,38.75562,-92.20642,211.5,996.6
276,2022-09-22,2022-09-22T15:23:00Z,2.662,7.23,91.1,7.72,11.2,0.251,0.13,274.8,1.03,179,10.19,8.12,23.114,38.75561,-92.20642,211.7,996.6
276,2022-09-22,2022-09-22T15:23:01Z,2.95,3.97,79.1,6.82,-56.8,0.276,0.14,285.9,0.81,186,12.7,7.91,22.331,38.75561,-92.20642,211.9,996.6
276,2022-09-22,2022-09-22T15:23:02Z,3.174,2.26,71.2,6.34,-103.8,0.302,0.15,308.4,0.37,200,14.91,7.79,20.968,38.75561,-92.20642,212,996.7
276,2022-09-22,2022-09-22T15:23:03Z,3.42,1.48,63.2,5.74,-119.9,0.325,0.16,332.9,0.14,216,15.85,7.65,19.403,38.75561,-92.20642,212.2,996.6
276,2022-09-22,2022-09-22T15:23:04Z,3.703,1.5,57.2,5.31,-130.1,0.353,0.18,373.9,0.08,243,16.15,7.61,18.369,38.75561,-92.20641,212,996.7
276,2022-09-22,2022-09-22T15:23:05Z,4.067,1.68,50.5,4.75,-134.2,0.384,0.19,396.9,0.15,258,15.1,7.42,18.273,38.75561,-92.20641,211.9,996.6
276,2022-09-22,2022-09-22T15:23:06Z,4.283,1.75,45,4.26,-135.8,0.411,0.2,414.4,0.2,269,13.84,7.33,17.851,38.75561,-92.20641,211.8,996.5
276,2022-09-22,2022-09-22T15:23:07Z,4.463,1.88,41.1,3.93,-137.3,0.429,0.21,432,0.14,281,13.82,7.25,17.123,38.7556,-92.20642,212.2,996.6
276,2022-09-22,2022-09-22T15:23:08Z,4.715,2.13,37.5,3.64,-140.4,0.449,0.22,457.9,0.12,298,14.86,7.22,16.464,38.7556,-92.20642,212.6,996.7
276,2022-09-22,2022-09-22T15:23:09Z,4.865,2.22,36,3.54,-142.5,0.475,0.24,487.1,0.16,317,35.13,7.17,15.871,38.7556,-92.20642,212.6,996.7
420,2022-07-06,2022-07-06T11:03:53Z,0.228,0.5,106.3,7.88,151.9,0,0.05,119.2,0.52,77,NA,8.1,31.17,38.47456,-91.39023,217.3,989
420,2022-07-06,2022-07-06T11:03:54Z,0.476,0.48,106.6,7.89,151.4,0.001,0.05,119.7,0.49,78,NA,8.12,31.196,38.47457,-91.39023,217.3,988.9
420,2022-07-06,2022-07-06T11:03:55Z,0.629,0.47,106.9,7.91,151,0.003,0.05,119.6,0.46,78,NA,8.13,31.217,38.47457,-91.39023,217.3,988.9
420,2022-07-06,2022-07-06T11:03:56Z,0.787,0.43,107.1,7.92,150.6,0.083,0.05,119.6,0.42,78,NA,8.15,31.232,38.47457,-91.39024,217.2,988.9
420,2022-07-06,2022-07-06T11:03:57Z,1.018,0.39,107.3,7.94,150.2,0.113,0.05,119.6,0.39,78,NA,8.17,31.241,38.47457,-91.39024,217.2,989
420,2022-07-06,2022-07-06T11:03:58Z,1.264,0.39,107.6,7.96,149.8,0.137,0.05,119.7,0.36,78,NA,8.18,31.248,38.47458,-91.39024,217.3,989
420,2022-07-06,2022-07-06T11:03:59Z,1.431,0.38,107.8,7.97,149.3,0.134,0.05,119.7,0.35,78,NA,8.2,31.253,38.47458,-91.39024,217.2,989.1
420,2022-07-06,2022-07-06T11:04:00Z,1.529,0.38,107.9,7.98,148.9,0.145,0.05,119.7,0.34,78,NA,8.21,31.258,38.47458,-91.39024,217.1,988.9
420,2022-07-06,2022-07-06T11:04:01Z,1.708,0.38,108.1,7.99,148.4,0.153,0.05,119.7,0.34,78,NA,8.22,31.26,38.47458,-91.39024,217.1,988.9
420,2022-07-06,2022-07-06T11:04:02Z,1.881,0.38,108.2,8,148,0.163,0.05,119.7,0.32,78,NA,8.23,31.261,38.47458,-91.39024,217.1,989
420,2022-07-06,2022-07-06T11:04:03Z,2.039,0.39,104.6,7.74,147.7,0.171,0.05,119.7,0.31,78,NA,8.23,31.247,38.47458,-91.39024,217.1,989
420,2022-07-06,2022-07-06T11:04:05Z,2.317,0.43,99.8,7.68,147.4,0.185,0.06,125.9,0.28,82,NA,8.23,28.002,38.47459,-91.39024,216.9,988.9
420,2022-07-06,2022-07-06T11:04:06Z,2.551,0.49,98.1,7.74,147.4,0.193,0.06,126.9,0.3,82,NA,8.09,27.435,38.47459,-91.39024,216.8,989
420,2022-07-06,2022-07-06T11:04:07Z,2.683,0.58,90.7,7.17,147.5,0.201,0.06,130.1,0.32,85,NA,8.03,25.645,38.47459,-91.39024,216.9,988.9
420,2022-07-06,2022-07-06T11:04:08Z,2.833,0.71,91.8,7.55,147.6,0.281,0.06,129.9,0.37,84,NA,7.99,25.383,38.47459,-91.39024,216.8,989
420,2022-07-06,2022-07-06T11:04:09Z,2.956,0.82,86.8,7.18,147.8,0.295,0.06,130.7,0.44,85,NA,7.98,24.444,38.47459,-91.39024,216.8,988.9
420,2022-07-06,2022-07-06T11:04:10Z,3.139,0.94,81.9,6.86,148,0.314,0.06,131.9,0.5,86,NA,7.96,23.648,38.47459,-91.39024,216.8,988.9
