MULakeNumber,beginDateTime,sampleID,parameterType,SecchiDepth_m
220,6/16/2010 0:00,1202,SECCHI,1.5
220,7/15/2010 0:00,1204,SECCHI,1.14
220,8/19/2010 0:00,1206,SECCHI,0.87
219,5/18/2006 0:00,1208,SECCHI,0.89
219,6/7/2006 0:00,1210,SECCHI,0.18
219,6/28/2006 0:00,1212,SECCHI,0.46
219,7/26/2006 0:00,1214,SECCHI,0.67
219,5/29/2007 0:00,1216,SECCHI,0.6
219,6/18/2007 0:00,1218,SECCHI,0.5
219,7/16/2007 0:00,1220,SECCHI,0.5
219,8/6/2007 0:00,1222,SECCHI,0.6
219,6/12/2008 0:00,1224,SECCHI,0.54
219,6/27/2008 0:00,1226,SECCHI,0.42
219,7/18/2008 0:00,1228,SECCHI,0.3
219,8/19/2008 0:00,1230,SECCHI,0.39
219,5/21/2009 0:00,1232,SECCHI,0.45
219,6/18/2009 0:00,1234,SECCHI,0.4
219,7/15/2009 0:00,1236,SECCHI,0.4
219,8/6/2009 0:00,1238,SECCHI,0.27
219,5/21/2010 0:00,1240,SECCHI,0.45
219,6/16/2010 0:00,1242,SECCHI,0.62
219,7/15/2010 0:00,1244,SECCHI,0.4
219,8/19/2010 0:00,1246,SECCHI,0.18
219,5/19/2011 0:00,1248,SECCHI,0.6
219,6/9/2011 0:00,1250,SECCHI,0.2
219,6/28/2011 0:00,1252,SECCHI,0.2
219,7/22/2011 0:00,1254,SECCHI,0.36
219,6/8/2012 0:00,1256,SECCHI,0.55
219,7/6/2012 0:00,1258,SECCHI,0.65
219,8/1/2012 0:00,1260,SECCHI,0.6
219,8/25/2012 0:00,1262,SECCHI,0.51
219,5/22/2013 0:00,1264,SECCHI,0.71
219,6/17/2013 0:00,1266,SECCHI,0.56
219,7/15/2013 0:00,1268,SECCHI,0.38
219,8/5/2013 0:00,1270,SECCHI,0.59
219,6/2/2014 0:00,1272,SECCHI,0.95
219,6/23/2014 0:00,1274,SECCHI,0.58
219,7/21/2014 0:00,1276,SECCHI,0.82
219,8/11/2014 0:00,1278,SECCHI,0.64
219,5/17/2016 0:00,1280,SECCHI,0.58
219,6/6/2016 0:00,1282,SECCHI,0.63
219,7/13/2016 0:00,1284,SECCHI,0.53
219,8/1/2016 0:00,1287,SECCHI,0.6
218,5/31/2006 0:00,1289,SECCHI,0.5
218,6/20/2006 0:00,1291,SECCHI,0.91
218,7/18/2006 0:00,1293,SECCHI,0.56
218,8/8/2006 0:00,1295,SECCHI,0.49
218,5/19/2010 0:00,1297,SECCHI,0.4
218,6/10/2010 0:00,1299,SECCHI,0.44
218,6/30/2010 0:00,1301,SECCHI,0.47
218,7/28/2010 0:00,1303,SECCHI,0.53
218,5/20/2011 0:00,1305,SECCHI,0.39
218,6/7/2011 0:00,1307,SECCHI,0.58
218,6/28/2011 0:00,1309,SECCHI,0.78
218,7/26/2011 0:00,1311,SECCHI,0.77
218,5/30/2012 0:00,1313,SECCHI,0.45
218,6/19/2012 0:00,1315,SECCHI,0.6
218,7/17/2012 0:00,1317,SECCHI,0.62
218,8/7/2012 0:00,1319,SECCHI,0.46
216,5/30/2006 0:00,1321,SECCHI,2.62
216,6/21/2006 0:00,1323,SECCHI,3.02
216,7/17/2006 0:00,1325,SECCHI,2.86
216,8/9/2006 0:00,1327,SECCHI,3.3
216,6/5/2013 0:00,1329,SECCHI,0.2
216,6/14/2013 0:00,1331,SECCHI,0.38
216,7/16/2013 0:00,1333,SECCHI,1.42
216,8/13/2013 0:00,1335,SECCHI,1.55
216,6/11/2014 0:00,1337,SECCHI,0.52
216,7/9/2014 0:00,1339,SECCHI,1.1
216,7/30/2014 0:00,1341,SECCHI,1.48
216,8/20/2014 0:00,1343,SECCHI,2.24
216,6/1/2015 0:00,1345,SECCHI,0.92
216,6/22/2015 0:00,1348,SECCHI,0.85
216,7/20/2015 0:00,1350,SECCHI,1.1
216,8/10/2015 0:00,1352,SECCHI,1.42
216,5/30/2016 0:00,1354,SECCHI,0.6
216,6/20/2016 0:00,1356,SECCHI,1.4
216,7/18/2016 0:00,1358,SECCHI,1.57
216,8/15/2016 0:00,1360,SECCHI,1.35
215,5/18/2006 0:00,1362,SECCHI,0.4
215,6/7/2006 0:00,1364,SECCHI,0.45
215,6/28/2006 0:00,1366,SECCHI,1
215,7/26/2006 0:00,1368,SECCHI,0.94
215,5/30/2016 0:00,1370,SECCHI,0.85
215,6/20/2016 0:00,1372,SECCHI,0.83
215,7/18/2016 0:00,1374,SECCHI,0.88
215,8/15/2016 0:00,1376,SECCHI,0.56
214,5/18/2006 0:00,1378,SECCHI,1.62
214,6/7/2006 0:00,1380,SECCHI,2.71
214,6/28/2006 0:00,1382,SECCHI,2.46
214,7/26/2006 0:00,1384,SECCHI,1.69
214,5/29/2008 0:00,1386,SECCHI,1.07
214,6/19/2008 0:00,1388,SECCHI,1.6
214,7/9/2008 0:00,1390,SECCHI,1.32
214,7/30/2008 0:00,1392,SECCHI,0.83
214,6/4/2009 0:00,1394,SECCHI,0.82
214,6/18/2009 0:00,1396,SECCHI,1.04
214,7/15/2009 0:00,1398,SECCHI,1.39
214,8/6/2009 0:00,1400,SECCHI,1.56
214,6/1/2012 0:00,1402,SECCHI,1.52
214,6/18/2012 0:00,1404,SECCHI,2
214,7/16/2012 0:00,1406,SECCHI,2.45
214,8/6/2012 0:00,1408,SECCHI,2.05
214,5/22/2013 0:00,1410,SECCHI,0.89
214,6/14/2013 0:00,1413,SECCHI,1.18
214,7/2/2013 0:00,1415,SECCHI,1.4
214,8/1/2013 0:00,1417,SECCHI,2.55
214,6/1/2016 0:00,1419,SECCHI,1.14
214,6/22/2016 0:00,1421,SECCHI,0.88
214,7/20/2016 0:00,1423,SECCHI,2
214,8/17/2016 0:00,1425,SECCHI,1.35
213,5/18/2010 0:00,1427,SECCHI,0.42
213,6/9/2010 0:00,1429,SECCHI,0.3
213,6/29/2010 0:00,1431,SECCHI,0.32
213,7/27/2010 0:00,1433,SECCHI,0.38
213,5/17/2016 0:00,1435,SECCHI,0.46
213,6/6/2016 0:00,1437,SECCHI,0.5
213,7/11/2016 0:00,1439,SECCHI,0.44
213,8/1/2016 0:00,1441,SECCHI,0.5
212,5/27/2014 0:00,1443,SECCHI,0.67
212,6/18/2014 0:00,1445,SECCHI,0.54
212,7/16/2014 0:00,1447,SECCHI,0.42
212,8/6/2014 0:00,1449,SECCHI,0.66
212,5/18/2016 0:00,1451,SECCHI,0.15
212,6/6/2016 0:00,1453,SECCHI,0.23
212,7/12/2016 0:00,1455,SECCHI,0.54
212,8/2/2016 0:00,1457,SECCHI,0.53
211,5/18/2016 0:00,1459,SECCHI,1.04
211,6/7/2016 0:00,1461,SECCHI,0.64
211,7/12/2016 0:00,1463,SECCHI,0.65
211,8/2/2016 0:00,1465,SECCHI,0.65
204,6/4/2001 0:00,1467,SECCHI,0.65
204,6/25/2001 0:00,1469,SECCHI,0.63
204,7/23/2001 0:00,1471,SECCHI,0.22
204,8/12/2001 0:00,1473,SECCHI,0.12
204,6/10/2002 0:00,1475,SECCHI,0.97
204,7/8/2002 0:00,1477,SECCHI,0.92
204,7/29/2002 0:00,1479,SECCHI,0.58
204,8/19/2002 0:00,1481,SECCHI,0.68
204,5/24/2006 0:00,1483,SECCHI,1.39
204,6/14/2006 0:00,1485,SECCHI,1.36
204,7/13/2006 0:00,1487,SECCHI,1.42
204,8/2/2006 0:00,1489,SECCHI,0.97
204,5/22/2007 0:00,1491,SECCHI,0.6
204,6/12/2007 0:00,1493,SECCHI,0.6
204,7/10/2007 0:00,1495,SECCHI,1.2
204,7/31/2007 0:00,1497,SECCHI,0.7
204,5/18/2016 0:00,1499,SECCHI,0.83
204,6/7/2016 0:00,1501,SECCHI,0.52
204,7/12/2016 0:00,1503,SECCHI,0.61
204,8/2/2016 0:00,1505,SECCHI,0.62
203,6/4/2001 0:00,1507,SECCHI,0.32
203,6/25/2001 0:00,1509,SECCHI,0.44
203,7/23/2001 0:00,1511,SECCHI,1.05
203,8/12/2001 0:00,1513,SECCHI,0.64
203,6/11/2002 0:00,1515,SECCHI,0.64
203,7/8/2002 0:00,1517,SECCHI,0.97
203,7/29/2002 0:00,1519,SECCHI,1
203,8/19/2002 0:00,1521,SECCHI,0.33
203,6/3/2003 0:00,1524,SECCHI,0.64
203,6/23/2003 0:00,1526,SECCHI,0.81
203,7/21/2003 0:00,1528,SECCHI,0.5
203,8/11/2003 0:00,1530,SECCHI,0.62
203,5/25/2005 0:00,1532,SECCHI,0.84
203,6/16/2005 0:00,1534,SECCHI,0.56
203,7/13/2005 0:00,1536,SECCHI,1.8
203,8/3/2005 0:00,1538,SECCHI,0.75
203,5/23/2006 0:00,1540,SECCHI,0.8
203,6/12/2006 0:00,1542,SECCHI,0.58
203,7/11/2006 0:00,1544,SECCHI,0.39
203,7/31/2006 0:00,1546,SECCHI,0.47
203,5/26/2015 0:00,1548,SECCHI,0.36
203,6/15/2015 0:00,1550,SECCHI,0.34
203,7/13/2015 0:00,1552,SECCHI,0.3
203,8/3/2015 0:00,1554,SECCHI,0.65
202,5/24/2001 0:00,1556,SECCHI,2.4
202,6/13/2001 0:00,1559,SECCHI,3.96
202,7/11/2001 0:00,1561,SECCHI,3.6
202,8/1/2001 0:00,1564,SECCHI,3.72
202,5/30/2002 0:00,1567,SECCHI,1.22
202,6/20/2002 0:00,1569,SECCHI,1.64
202,7/17/2002 0:00,1571,SECCHI,1.73
202,8/7/2002 0:00,1573,SECCHI,1.72
202,5/18/2006 0:00,1575,SECCHI,2.16
202,6/7/2006 0:00,1577,SECCHI,3.22
202,6/28/2006 0:00,1579,SECCHI,3.46
202,7/26/2006 0:00,1581,SECCHI,3.12
202,5/16/2007 0:00,1583,SECCHI,2
202,6/6/2007 0:00,1585,SECCHI,2.1
202,6/27/2007 0:00,1587,SECCHI,1.9
202,7/25/2007 0:00,1589,SECCHI,2.8
202,5/23/2012 0:00,1591,SECCHI,1.52
202,6/13/2012 0:00,1593,SECCHI,2.89
202,7/11/2012 0:00,1595,SECCHI,1.86
202,8/1/2012 0:00,1597,SECCHI,1.4
201,5/23/2001 0:00,1599,SECCHI,0.28
201,6/12/2001 0:00,1601,SECCHI,0.36
201,7/10/2001 0:00,1603,SECCHI,0.38
201,7/31/2001 0:00,1605,SECCHI,0.23
201,5/29/2002 0:00,1607,SECCHI,0.15
201,6/19/2002 0:00,1609,SECCHI,0.27
201,7/16/2002 0:00,1612,SECCHI,0.37
201,8/6/2002 0:00,1614,SECCHI,0.27
200,6/4/2001 0:00,1617,SECCHI,0.62
200,6/25/2001 0:00,1619,SECCHI,0.6
200,7/23/2001 0:00,1621,SECCHI,1.41
200,8/12/2001 0:00,1623,SECCHI,1.52
200,6/10/2002 0:00,1625,SECCHI,0.9
200,7/8/2002 0:00,1627,SECCHI,1.06
200,7/29/2002 0:00,1629,SECCHI,1.37
200,8/19/2002 0:00,1631,SECCHI,1.93
200,5/23/2006 0:00,1633,SECCHI,0.92
200,6/13/2006 0:00,1635,SECCHI,0.75
200,7/12/2006 0:00,1637,SECCHI,1.78
200,8/1/2006 0:00,1639,SECCHI,1.33
200,5/23/2007 0:00,1641,SECCHI,1.2
200,6/13/2007 0:00,1643,SECCHI,1.4
200,7/11/2007 0:00,1645,SECCHI,1.6
200,8/1/2007 0:00,1647,SECCHI,1.1
200,5/29/2012 0:00,1649,SECCHI,1.01
200,6/18/2012 0:00,1651,SECCHI,0.61
200,7/16/2012 0:00,1653,SECCHI,0.43
200,8/6/2012 0:00,1655,SECCHI,0.58
199,6/8/2001 0:00,1657,SECCHI,0.94
199,6/28/2001 0:00,1659,SECCHI,1.08
199,8/3/2001 0:00,1661,SECCHI,1.6
199,8/26/2001 0:00,1663,SECCHI,0.64
199,6/3/2002 0:00,1665,SECCHI,1.43
199,6/27/2002 0:00,1667,SECCHI,1.36
199,7/23/2002 0:00,1669,SECCHI,1.5
199,8/15/2002 0:00,1671,SECCHI,1.1
198,5/29/2001 0:00,1673,SECCHI,0.6
198,6/18/2001 0:00,1675,SECCHI,0.53
198,7/16/2001 0:00,1677,SECCHI,0.43
198,8/6/2001 0:00,1679,SECCHI,0.5
198,6/4/2002 0:00,1681,SECCHI,0.21
198,6/24/2002 0:00,1683,SECCHI,0.19
198,7/22/2002 0:00,1685,SECCHI,0.41
198,8/12/2002 0:00,1687,SECCHI,0.31
198,5/22/2006 0:00,1689,SECCHI,0.4
198,6/12/2006 0:00,1691,SECCHI,0.28
198,7/11/2006 0:00,1693,SECCHI,0.5
198,7/31/2006 0:00,1695,SECCHI,0.3
198,5/23/2007 0:00,1697,SECCHI,0.4
198,6/13/2007 0:00,1699,SECCHI,0.5
198,7/11/2007 0:00,1701,SECCHI,0.4
198,8/1/2007 0:00,1703,SECCHI,0.4
198,6/20/2012 0:00,1705,SECCHI,0.4
198,7/5/2012 0:00,1707,SECCHI,0.47
198,8/16/2012 0:00,1709,SECCHI,0.46
198,8/30/2012 0:00,1711,SECCHI,0.38
198,5/17/2016 0:00,1713,SECCHI,0.36
198,6/6/2016 0:00,1715,SECCHI,0.35
198,7/11/2016 0:00,1717,SECCHI,0.66
198,8/1/2016 0:00,1719,SECCHI,0.45
197,5/24/2001 0:00,1721,SECCHI,0.1
197,6/13/2001 0:00,1723,SECCHI,0.01
197,7/11/2001 0:00,1725,SECCHI,0.04
197,8/1/2001 0:00,1727,SECCHI,0.03
197,5/30/2002 0:00,1729,SECCHI,0.21
197,6/20/2002 0:00,1731,SECCHI,0.52
197,7/17/2002 0:00,1733,SECCHI,0.93
197,8/7/2002 0:00,1735,SECCHI,1.04
196,5/29/2001 0:00,1737,SECCHI,2.2
196,6/18/2001 0:00,1739,SECCHI,1.76
196,7/16/2001 0:00,1741,SECCHI,2.46
196,8/6/2001 0:00,1743,SECCHI,3
196,6/4/2002 0:00,1745,SECCHI,1.15
196,6/24/2002 0:00,1747,SECCHI,1.7
196,7/22/2002 0:00,1749,SECCHI,1.55
196,8/12/2002 0:00,1751,SECCHI,1.85
196,5/22/2006 0:00,1753,SECCHI,2.46
196,6/12/2006 0:00,1755,SECCHI,2.28
196,7/10/2006 0:00,1758,SECCHI,1.02
196,7/31/2006 0:00,1760,SECCHI,1.82
196,5/29/2007 0:00,1762,SECCHI,0.6
196,6/18/2007 0:00,1764,SECCHI,1.5
196,7/16/2007 0:00,1766,SECCHI,1.4
196,8/6/2007 0:00,1768,SECCHI,1.5
195,6/4/2001 0:00,1770,SECCHI,0.45
195,6/25/2001 0:00,1772,SECCHI,0.25
195,7/23/2001 0:00,1774,SECCHI,0.34
195,8/12/2001 0:00,1776,SECCHI,0.32
195,6/11/2002 0:00,1778,SECCHI,0.42
195,7/8/2002 0:00,1780,SECCHI,0.38
195,7/29/2002 0:00,1782,SECCHI,0.29
195,8/19/2002 0:00,1784,SECCHI,0.16
195,5/23/2006 0:00,1786,SECCHI,0.42
195,6/13/2006 0:00,1788,SECCHI,0.62
195,7/12/2006 0:00,1790,SECCHI,0.6
195,8/1/2006 0:00,1792,SECCHI,0.46
195,5/23/2007 0:00,1794,SECCHI,0.4
195,6/13/2007 0:00,1796,SECCHI,0.6
195,7/11/2007 0:00,1798,SECCHI,0.5
195,8/1/2007 0:00,1800,SECCHI,0.5
195,5/22/2013 0:00,1802,SECCHI,0.5
195,6/12/2013 0:00,1804,SECCHI,0.51
195,7/10/2013 0:00,1806,SECCHI,0.4
195,7/31/2013 0:00,1808,SECCHI,0.38
194,5/29/2001 0:00,1810,SECCHI,0.55
194,6/18/2001 0:00,1812,SECCHI,0.46
194,7/16/2001 0:00,1814,SECCHI,0.6
194,8/6/2001 0:00,1816,SECCHI,0.7
194,6/4/2002 0:00,1818,SECCHI,1.18
194,6/24/2002 0:00,1820,SECCHI,1
194,7/22/2002 0:00,1822,SECCHI,0.9
194,8/12/2002 0:00,1824,SECCHI,0.5
194,5/22/2006 0:00,1826,SECCHI,1.12
194,6/12/2006 0:00,1828,SECCHI,0.96
194,7/11/2006 0:00,1830,SECCHI,1.42
194,7/31/2006 0:00,1832,SECCHI,2.26
194,5/23/2007 0:00,1834,SECCHI,1
194,6/13/2007 0:00,1836,SECCHI,0.9
194,7/11/2007 0:00,1838,SECCHI,1.3
194,8/1/2007 0:00,1840,SECCHI,0.8
194,6/20/2012 0:00,1842,SECCHI,1.15
194,7/5/2012 0:00,1844,SECCHI,1.4
194,8/16/2012 0:00,1846,SECCHI,0.91
194,8/30/2012 0:00,1848,SECCHI,0.9
194,5/17/2016 0:00,1850,SECCHI,1.1
194,6/6/2016 0:00,1852,SECCHI,0.43
194,7/11/2016 0:00,1854,SECCHI,0.45
194,8/1/2016 0:00,1856,SECCHI,0.89
193,5/24/2001 0:00,1858,SECCHI,0.95
193,6/13/2001 0:00,1860,SECCHI,1.26
193,7/11/2001 0:00,1862,SECCHI,1.31
193,8/1/2001 0:00,1864,SECCHI,1.08
193,5/30/2002 0:00,1866,SECCHI,0.58
193,6/20/2002 0:00,1868,SECCHI,0.89
193,7/17/2002 0:00,1870,SECCHI,1.09
193,8/7/2002 0:00,1872,SECCHI,1.06
193,6/6/2006 0:00,1874,SECCHI,1.02
193,6/27/2006 0:00,1876,SECCHI,1.12
193,7/25/2006 0:00,1878,SECCHI,1.42
193,8/14/2006 0:00,1880,SECCHI,1.4
193,6/6/2007 0:00,1882,SECCHI,1.8
193,6/27/2007 0:00,1884,SECCHI,1.3
193,7/25/2007 0:00,1886,SECCHI,1.9
192,6/5/2001 0:00,1888,SECCHI,0.75
192,6/26/2001 0:00,1890,SECCHI,1.25
192,7/24/2001 0:00,1892,SECCHI,0.99
192,8/13/2001 0:00,1894,SECCHI,1.18
192,6/11/2002 0:00,1896,SECCHI,0.54
192,7/9/2002 0:00,1898,SECCHI,1.02
192,7/30/2002 0:00,1900,SECCHI,0.97
192,8/20/2002 0:00,1902,SECCHI,0.66
192,5/29/2008 0:00,1904,SECCHI,1
192,6/19/2008 0:00,1906,SECCHI,1.26
192,7/9/2008 0:00,1908,SECCHI,0.93
192,7/30/2008 0:00,1910,SECCHI,0.82
192,6/3/2009 0:00,1912,SECCHI,0.53
192,6/24/2009 0:00,1914,SECCHI,0.41
192,7/22/2009 0:00,1916,SECCHI,0.5
192,8/12/2009 0:00,1918,SECCHI,0.89
192,5/23/2013 0:00,1920,SECCHI,0.65
192,6/12/2013 0:00,1923,SECCHI,0.48
192,7/2/2013 0:00,1925,SECCHI,0.48
192,8/1/2013 0:00,1927,SECCHI,0.53
191,6/5/2001 0:00,1929,SECCHI,1.68
191,6/26/2001 0:00,1931,SECCHI,1.63
191,7/24/2001 0:00,1933,SECCHI,1.38
191,8/13/2001 0:00,1935,SECCHI,1.47
191,6/11/2002 0:00,1937,SECCHI,1.67
191,7/9/2002 0:00,1939,SECCHI,1.45
191,7/30/2002 0:00,1941,SECCHI,1.06
191,8/20/2002 0:00,1943,SECCHI,1.09
191,6/3/2003 0:00,1945,SECCHI,3.23
191,6/24/2003 0:00,1947,SECCHI,2.97
191,7/22/2003 0:00,1949,SECCHI,2.92
191,8/12/2003 0:00,1951,SECCHI,2.27
191,5/24/2005 0:00,1953,SECCHI,2.65
191,6/15/2005 0:00,1955,SECCHI,1.14
191,7/12/2005 0:00,1957,SECCHI,1.35
191,8/2/2005 0:00,1959,SECCHI,0.96
191,5/30/2006 0:00,1961,SECCHI,1.54
191,6/19/2006 0:00,1963,SECCHI,1.5
191,7/17/2006 0:00,1965,SECCHI,1.08
191,8/7/2006 0:00,1967,SECCHI,1.72
191,5/26/2015 0:00,1969,SECCHI,0.9
191,6/15/2015 0:00,1971,SECCHI,0.66
191,7/13/2015 0:00,1973,SECCHI,0.91
191,8/3/2015 0:00,1975,SECCHI,0.86
191,5/19/2016 0:00,1977,SECCHI,3
191,6/8/2016 0:00,1979,SECCHI,1.62
191,7/13/2016 0:00,1981,SECCHI,1.56
191,8/3/2016 0:00,1982,SECCHI,1.44
190,6/4/2001 0:00,1984,SECCHI,2.28
190,6/25/2001 0:00,1986,SECCHI,2.46
190,7/23/2001 0:00,1988,SECCHI,2.19
190,8/12/2001 0:00,1990,SECCHI,1.66
190,6/10/2002 0:00,1992,SECCHI,2.19
190,7/8/2002 0:00,1994,SECCHI,1.48
190,7/29/2002 0:00,1996,SECCHI,1.38
190,8/19/2002 0:00,1998,SECCHI,0.66
190,5/23/2006 0:00,2000,SECCHI,1.13
190,6/13/2006 0:00,2002,SECCHI,0.83
190,7/12/2006 0:00,2004,SECCHI,1.33
190,8/1/2006 0:00,2006,SECCHI,0.94
190,5/23/2007 0:00,2008,SECCHI,1.8
190,6/12/2007 0:00,2010,SECCHI,0.9
190,7/10/2007 0:00,2012,SECCHI,0.6
190,7/31/2007 0:00,2014,SECCHI,0.9
189,5/30/2001 0:00,2016,SECCHI,0.72
189,6/19/2001 0:00,2018,SECCHI,0.73
189,7/16/2001 0:00,2020,SECCHI,0.53
189,8/6/2001 0:00,2022,SECCHI,1.3
189,6/5/2002 0:00,2024,SECCHI,0.63
189,6/25/2002 0:00,2026,SECCHI,0.63
189,7/23/2002 0:00,2028,SECCHI,0.54
189,8/13/2002 0:00,2030,SECCHI,0.49
189,5/27/2003 0:00,2033,SECCHI,0.72
189,6/16/2003 0:00,2035,SECCHI,0.67
189,7/14/2003 0:00,2037,SECCHI,0.51
189,8/4/2003 0:00,2039,SECCHI,0.51
189,6/1/2004 0:00,2041,SECCHI,0.69
189,6/22/2004 0:00,2043,SECCHI,0.6
189,7/20/2004 0:00,2045,SECCHI,0.67
189,8/10/2004 0:00,2047,SECCHI,0.67
189,5/23/2006 0:00,2049,SECCHI,0.78
189,6/13/2006 0:00,2051,SECCHI,0.83
189,7/11/2006 0:00,2053,SECCHI,0.75
189,8/1/2006 0:00,2055,SECCHI,0.98
189,5/29/2013 0:00,2057,SECCHI,0.98
189,6/18/2013 0:00,2059,SECCHI,0.58
189,7/16/2013 0:00,2061,SECCHI,0.5
189,8/6/2013 0:00,2063,SECCHI,0.92
189,5/19/2015 0:00,2065,SECCHI,0.5
189,6/9/2015 0:00,2067,SECCHI,0.84
189,6/30/2015 0:00,2069,SECCHI,0.42
189,7/28/2015 0:00,2071,SECCHI,0.61
188,5/23/2001 0:00,2073,SECCHI,0.75
188,6/12/2001 0:00,2075,SECCHI,1
188,7/10/2001 0:00,2077,SECCHI,0.83
188,7/31/2001 0:00,2079,SECCHI,0.87
188,8/6/2002 0:00,2087,SECCHI,1.01
187,6/4/2001 0:00,2089,SECCHI,0.8
187,6/25/2001 0:00,2091,SECCHI,0.62
187,7/23/2001 0:00,2093,SECCHI,1.48
187,8/12/2001 0:00,2095,SECCHI,1.18
187,6/10/2002 0:00,2097,SECCHI,1.09
187,7/8/2002 0:00,2099,SECCHI,1.54
187,7/29/2002 0:00,2101,SECCHI,0.96
187,8/19/2002 0:00,2103,SECCHI,0.99
187,6/2/2003 0:00,2105,SECCHI,1.09
187,6/23/2003 0:00,2107,SECCHI,1.14
187,7/21/2003 0:00,2109,SECCHI,1.51
187,8/11/2003 0:00,2111,SECCHI,1.13
187,5/31/2004 0:00,2113,SECCHI,0.56
187,6/21/2004 0:00,2115,SECCHI,1.1
187,7/19/2004 0:00,2117,SECCHI,0.5
187,8/9/2004 0:00,2119,SECCHI,1.08
187,5/22/2006 0:00,2121,SECCHI,0.88
187,6/12/2006 0:00,2123,SECCHI,1.11
187,7/11/2006 0:00,2125,SECCHI,1.55
187,7/31/2006 0:00,2127,SECCHI,0.9
187,5/27/2009 0:00,2129,SECCHI,1.04
187,6/17/2009 0:00,2131,SECCHI,1.05
187,7/14/2009 0:00,2133,SECCHI,1.01
187,8/5/2009 0:00,2135,SECCHI,1.52
187,5/16/2011 0:00,2137,SECCHI,1.18
187,6/6/2011 0:00,2139,SECCHI,1.39
187,6/27/2011 0:00,2141,SECCHI,0.99
187,7/25/2011 0:00,2143,SECCHI,1.1
187,5/22/2013 0:00,2145,SECCHI,1.24
187,6/12/2013 0:00,2147,SECCHI,1.2
187,7/10/2013 0:00,2149,SECCHI,1.18
187,7/31/2013 0:00,2151,SECCHI,1.14
186,5/25/1999 0:00,2153,SECCHI,1.1
186,5/25/1999 0:00,2154,SECCHI,1.1
186,6/15/1999 0:00,2155,SECCHI,1.6
186,6/15/1999 0:00,2156,SECCHI,1.6
186,7/20/1999 0:00,2157,SECCHI,2.2
186,7/20/1999 0:00,2158,SECCHI,2.2
186,8/10/1999 0:00,2159,SECCHI,1.3
186,8/10/1999 0:00,2160,SECCHI,1.3
186,5/16/2000 0:00,2161,SECCHI,1.1
186,5/16/2000 0:00,2162,SECCHI,1.1
186,6/6/2000 0:00,2163,SECCHI,1.2
186,6/6/2000 0:00,2164,SECCHI,1.2
186,6/27/2000 0:00,2165,SECCHI,2.4
186,6/27/2000 0:00,2166,SECCHI,2.4
186,8/1/2000 0:00,2167,SECCHI,2.7
186,8/1/2000 0:00,2168,SECCHI,2.7
186,5/23/2001 0:00,2169,SECCHI,1.3
186,6/12/2001 0:00,2171,SECCHI,2.12
186,7/10/2001 0:00,2173,SECCHI,2.16
186,7/31/2001 0:00,2175,SECCHI,1.68
186,5/28/2002 0:00,2177,SECCHI,1.2
186,8/5/2002 0:00,2183,SECCHI,3.2
186,5/19/2003 0:00,2185,SECCHI,1.74
186,6/9/2003 0:00,2187,SECCHI,2.24
186,7/7/2003 0:00,2189,SECCHI,2.74
186,7/28/2003 0:00,2191,SECCHI,1.75
186,5/19/2004 0:00,2193,SECCHI,1.63
186,6/9/2004 0:00,2195,SECCHI,2.08
186,7/7/2004 0:00,2197,SECCHI,1.76
186,7/28/2004 0:00,2199,SECCHI,1.33
186,5/17/2006 0:00,2201,SECCHI,1.41
186,6/6/2006 0:00,2203,SECCHI,2.48
186,6/27/2006 0:00,2205,SECCHI,1.36
186,7/25/2006 0:00,2207,SECCHI,2.06
186,5/15/2007 0:00,2209,SECCHI,1.2
186,6/5/2007 0:00,2211,SECCHI,1.4
186,6/26/2007 0:00,2213,SECCHI,1.4
186,7/24/2007 0:00,2215,SECCHI,1.1
186,6/11/2008 0:00,2217,SECCHI,1.33
186,7/2/2008 0:00,2219,SECCHI,1.34
186,7/23/2008 0:00,2221,SECCHI,1.04
186,8/13/2008 0:00,2223,SECCHI,1.15
186,5/19/2009 0:00,2225,SECCHI,0.76
186,6/9/2009 0:00,2227,SECCHI,0.9
186,6/30/2009 0:00,2229,SECCHI,0.61
186,7/28/2009 0:00,2231,SECCHI,0.98
186,5/25/2010 0:00,2233,SECCHI,1.26
186,6/15/2010 0:00,2235,SECCHI,0.93
186,7/13/2010 0:00,2237,SECCHI,1.08
186,8/3/2010 0:00,2239,SECCHI,0.9
186,6/1/2011 0:00,2241,SECCHI,0.85
186,6/21/2011 0:00,2243,SECCHI,0.72
186,7/19/2011 0:00,2245,SECCHI,0.86
186,8/9/2011 0:00,2247,SECCHI,0.42
186,5/22/2012 0:00,2249,SECCHI,0.6
186,6/12/2012 0:00,2251,SECCHI,0.65
186,7/10/2012 0:00,2253,SECCHI,0.54
186,7/31/2012 0:00,2255,SECCHI,0.52
186,6/5/2013 0:00,2257,SECCHI,0.56
186,6/26/2013 0:00,2259,SECCHI,0.46
186,7/24/2013 0:00,2261,SECCHI,0.55
186,8/14/2013 0:00,2263,SECCHI,0.5
186,6/9/2014 0:00,2265,SECCHI,0.65
186,7/7/2014 0:00,2267,SECCHI,0.43
186,7/28/2014 0:00,2269,SECCHI,0.39
186,8/18/2014 0:00,2271,SECCHI,0.37
186,6/3/2015 0:00,2273,SECCHI,0.58
186,6/23/2015 0:00,2275,SECCHI,0.55
186,7/21/2015 0:00,2277,SECCHI,0.68
186,8/11/2015 0:00,2279,SECCHI,0.48
