MULakeNumber,Date,beginDepth,endDepth_char,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeID,samplingSiteLatitude,samplingSiteLongitude,waterBody,samplingSite,sampleQAQCType,dateTime
57,2023-08-02,0,EPI,1.74,POM,mg/L,      1.6,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,SAX_tox,ug/L,      0.026,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,SAX_tox,ug/L,      0.021,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,ACTUAL,0.00,SECCHI,m,      1.72,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,ACTUAL,0.00,SECCHI,m,      1.62,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TDN,ug/L,       650.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TDN,ug/L,       670.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TDN,ug/L,       690.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TDN,ug/L,       710.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TDN,ug/L,       720.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       750.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       820.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       650.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       550.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       550.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       820.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       800.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TN,ug/L,       830.0,3,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TN,ug/L,       930.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TN,ug/L,       920.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TP,ug/L,        30.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TP,ug/L,        29.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.00,TP,ug/L,        29.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TP,ug/L,        36.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TP,ug/L,        35.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TP,ug/L,        35.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TP,ug/L,        34.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TP,ug/L,        32.0,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TSS,mg/L,      2.7,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,EPI,1.74,TSS,mg/L,      2.5,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.50,Temp,C,     27.576,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
57,2023-08-02,0,SURF,0.50,pH,unitless,      7.88,NA,40.180636243973595,-91.82834223862015,Deer Ridge,Deer Ridge 1,Sample,2023-08-02T11:18:00Z
93,2023-08-02,0,SURF,0.00,ANA_tox,ug/L,      0.315,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,ANA_tox,ug/L,      0.290,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,CHL_A_COR,ug/L,         5.22,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,CHL_A_COR,ug/L,         4.59,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CHL_A_COR,ug/L,         3.37,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CHL_A_COR,ug/L,         2.46,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,CHL_A_lab,ug/L,         8.16,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,CHL_A_lab,ug/L,         6.91,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CHL_A_lab,ug/L,         5.25,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CHL_A_lab,ug/L,         4.13,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CYL_tox,ug/L,      0.022,2,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.50,DO,mg/L,      8.06,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,MIC_tox,ug/L,      0.106,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,MIC_tox,ug/L,      0.111,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,NH4,ug/L,        13,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,NH4,ug/L,        10,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,NO3,ug/L,         6,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,NO3,ug/L,         8,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,PHEO,ug PHEO/L,         6.33,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,PHEO,ug PHEO/L,         4.97,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,PHEO,ug PHEO/L,         4.04,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,PHEO,ug PHEO/L,         3.59,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,PIM,mg/L,      0.7,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,PIM,mg/L,      0.4,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,POM,mg/L,      1.9,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,POM,mg/L,      1.7,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,SAX_tox,ug/L,      0.006,2,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,SAX_tox,ug/L,      0.004,2,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,ACTUAL,0.00,SECCHI,m,      3.10,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,ACTUAL,0.00,SECCHI,m,      2.40,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TDN,ug/L,       290.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TDN,ug/L,       250.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TDN,ug/L,       220.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TDN,ug/L,       230.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TDN,ug/L,       250.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TN,ug/L,       380.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TN,ug/L,       390.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TN,ug/L,       380.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TN,ug/L,       350.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TN,ug/L,       410.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TN,ug/L,       340.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TP,ug/L,        13.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TP,ug/L,        14.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.00,TP,ug/L,        18.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TP,ug/L,        15.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TP,ug/L,        14.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TP,ug/L,        19.0,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TSS,mg/L,      2.6,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,EPI,8.00,TSS,mg/L,      2.1,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.50,Temp,C,     29.232,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
93,2023-08-02,0,SURF,0.50,pH,unitless,      8.46,NA,37.68738279466546,-93.75866162478863,Stockton,Stockton 1,Sample,2023-08-02T13:00:00Z
219,2023-08-03,0,SURF,0.00,ANA_tox,ug/L,      0.290,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,ANA_tox,ug/L,      0.304,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,CHL_A_COR,ug/L,        78.71,3,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,CHL_A_COR,ug/L,        50.88,3,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,CHL_A_lab,ug/L,       110.56,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,CHL_A_lab,ug/L,        95.26,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,CYL_tox,ug/L,      0.006,2,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.50,DO,mg/L,      7.91,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,MIC_tox,ug/L,      1.634,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,MIC_tox,ug/L,      1.777,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,NH4,ug/L,       289,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,NH4,ug/L,       282,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,NO3,ug/L,        10,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,NO3,ug/L,         9,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,PHEO,ug PHEO/L,        68.47,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,PHEO,ug PHEO/L,        95.41,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,PIM,mg/L,      4.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,PIM,mg/L,      3.3,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,POM,mg/L,     18.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,POM,mg/L,     22.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,SAX_tox,ug/L,      0.095,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.00,SAX_tox,ug/L,      0.099,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,ACTUAL,0.00,SECCHI,m,      0.39,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,ACTUAL,0.00,SECCHI,m,      0.28,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TDN,ug/L,      1700.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TDN,ug/L,      1710.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TDN,ug/L,      1830.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TN,ug/L,      3171.4,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TN,ug/L,      3257.1,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TN,ug/L,      3200.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TP,ug/L,       175.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TP,ug/L,       176.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TP,ug/L,       178.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TSS,mg/L,     22.0,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,EPI,0.00,TSS,mg/L,     25.3,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.50,Temp,C,     27.277,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
219,2023-08-03,0,SURF,0.50,pH,unitless,      8.65,NA,38.99396800788709,-92.48906599958491,Dairy 1,Dairy 1 1,Sample,2023-08-03T16:00:00Z
48,2023-08-03,0,SURF,0.00,ANA_tox,ug/L,      0.274,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,ANA_tox,ug/L,      0.286,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,CHL_A_COR,ug/L,        13.43,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,CHL_A_COR,ug/L,        16.19,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CHL_A_COR,ug/L,        16.00,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CHL_A_COR,ug/L,        16.50,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,CHL_A_lab,ug/L,        22.20,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,CHL_A_lab,ug/L,        24.64,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CHL_A_lab,ug/L,        23.62,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CHL_A_lab,ug/L,        24.27,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CYL_tox,ug/L,      0.001,2,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.50,DO,mg/L,      7.18,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,MIC_tox,ug/L,      0.153,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,MIC_tox,ug/L,      0.197,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,NH4,ug/L,        23,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,NH4,ug/L,        18,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,NH4,ug/L,        21,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,NO3,ug/L,        11,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,NO3,ug/L,        11,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,PHEO,ug PHEO/L,        18.86,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,EPI,5.00,PHEO,ug PHEO/L,        18.15,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,PHEO,ug PHEO/L,        16.37,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
48,2023-08-03,0,SURF,0.00,PHEO,ug PHEO/L,        16.70,NA,39.75457963995794,-92.51572528402306,Long Branch,Long Branch 1,Sample,2023-08-03T13:23:00Z
